time,PC,TC,P,T,Z
4308,5.558,200.776,16,321,0.8665
4309,5.558,200.776,17,321,0.8638
4310,5.558,200.776,18,321,0.8617
4311,5.558,200.776,19,321,0.8629
4312,5.558,200.776,20,321,0.865
4313,5.558,200.776,21,321,0.8693
4314,5.558,200.776,22,321,0.8735
4315,5.558,200.776,23,321,0.8783
4316,5.558,200.776,24,321,0.8837
4317,5.558,200.776,25,321,0.8912
4318,5.558,200.776,26,321,0.8995
4319,5.558,200.776,27,321,0.9092
4320,5.558,200.776,28,321,0.9184
4321,5.558,200.776,29.01,321,0.9283
4322,5.558,200.776,8,338,0.9377
4323,5.558,200.776,9,338,0.9301
4324,5.558,200.776,10,338,0.9249
4325,5.558,200.776,11,338,0.9185
4326,5.558,200.776,12,338,0.9129
4327,5.558,200.776,13,338,0.9082
4328,5.558,200.776,14,338,0.9039
4329,5.558,200.776,15,338,0.9011
4330,5.558,200.776,16,338,0.8993
4331,5.558,200.776,17,338,0.8977
4332,5.558,200.776,18,338,0.8981
4333,5.558,200.776,19,338,0.9012
4334,5.558,200.776,20,338,0.9034
4335,5.558,200.776,21,338,0.9046
4336,5.558,200.776,22,338,0.9072
4337,5.558,200.776,23,338,0.911
4338,5.558,200.776,24,338,0.9168
4339,5.558,200.776,25,338,0.9229
4340,5.558,200.776,26,338,0.9293
4341,5.558,200.776,27,338,0.9365
4342,5.558,200.776,28,338,0.9432
4343,5.558,200.776,29.01,338,0.9522
4344,5.558,200.776,8,353.5,0.9505
4345,5.558,200.776,9,353.5,0.9451
4346,5.558,200.776,10,353.5,0.9408
4347,5.558,200.776,11,353.5,0.9357
4348,5.558,200.776,12,353.5,0.9314
4349,5.558,200.776,13,353.5,0.9276
4350,5.558,200.776,14,353.5,0.9253
4351,5.558,200.776,15,353.5,0.9221
4352,5.558,200.776,16,353.5,0.9201
4353,5.558,200.776,17,353.5,0.9203
4354,5.558,200.776,18,353.5,0.9202
4355,5.558,200.776,19,353.5,0.9212
4356,5.558,200.776,20,353.5,0.9231
4357,5.558,200.776,21,353.5,0.9264
4358,5.558,200.776,22,353.5,0.9298
4359,5.558,200.776,23,353.5,0.9326
4360,5.558,200.776,24,353.5,0.9356
4361,5.558,200.776,25,353.5,0.9414
4362,5.558,200.776,26,353.5,0.9465
4363,5.558,200.776,27,353.5,0.9536
4364,5.558,200.776,28,353.5,0.9594
4365,5.558,200.776,29.01,353.5,0.9678
4366,5.558,200.776,8,369.5,0.9688
4367,5.558,200.776,9,369.5,0.9639
4368,5.558,200.776,10,369.5,0.9599
4369,5.558,200.776,11,369.5,0.9568
4370,5.558,200.776,12,369.5,0.9534
4371,5.558,200.776,13,369.5,0.9504
4372,5.558,200.776,14,369.5,0.9484
4373,5.558,200.776,15,369.5,0.9469
4374,5.558,200.776,16,369.5,0.9446
4375,5.558,200.776,17,369.5,0.9444
4376,5.558,200.776,18,369.5,0.9442
4377,5.558,200.776,19,369.5,0.9473
4378,5.558,200.776,20,369.5,0.9489
4379,5.558,200.776,21,369.5,0.952
4380,5.558,200.776,22,369.5,0.955
4381,5.558,200.776,23,369.5,0.958
4382,5.558,200.776,24,369.5,0.962
4383,5.558,200.776,25,369.5,0.9662
4384,5.558,200.776,26,369.5,0.9713
4385,5.558,200.776,27,369.5,0.9766
4386,5.558,200.776,28,369.5,0.9819
4387,5.558,200.776,29.01,369.5,0.9887
4388,5.6,201.531,8,294.5,0.8627
4389,5.6,201.531,9,294.5,0.8512
4390,5.6,201.531,10,294.5,0.8413
4391,5.6,201.531,11,294.5,0.8302
4392,5.6,201.531,12,294.5,0.82
4393,5.6,201.531,13,294.5,0.8113
4394,5.6,201.531,14,294.5,0.8032
4395,5.6,201.531,15,294.5,0.7979
4396,5.6,201.531,16,294.5,0.7961
4397,5.6,201.531,17,294.5,0.7969
4398,5.6,201.531,18,294.5,0.7967
4399,5.6,201.531,19,294.5,0.8006
4400,5.6,201.531,20,294.5,0.8034
4401,5.6,201.531,21,294.5,0.8094
4402,5.6,201.531,22,294.5,0.8176
4403,5.6,201.531,23,294.5,0.8246
4404,5.6,201.531,24,294.5,0.8339
4405,5.6,201.531,25,294.5,0.8437
4406,5.6,201.531,26,294.5,0.8553
4407,5.6,201.531,27.59,294.5,0.8781
4408,5.6,201.531,8,316,0.9
4409,5.6,201.531,9,316,0.8928
4410,5.6,201.531,10,316,0.8851
4411,5.6,201.531,11,316,0.8782
4412,5.6,201.531,12,316,0.8697
4413,5.6,201.531,13,316,0.8637
4414,5.6,201.531,14,316,0.8585
4415,5.6,201.531,15,316,0.8539
4416,5.6,201.531,16,316,0.8518
4417,5.6,201.531,17,316,0.8495
4418,5.6,201.531,18,316,0.8473
4419,5.6,201.531,19,316,0.8508
4420,5.6,201.531,20,316,0.8533
4421,5.6,201.531,21,316,0.8571
4422,5.6,201.531,22,316,0.8626
4423,5.6,201.531,23,316,0.8685
4424,5.6,201.531,24,316,0.8738
4425,5.6,201.531,25,316,0.8826
4426,5.6,201.531,26,316,0.891
4427,5.6,201.531,27.59,316,0.9075
4428,5.6,201.531,8,334,0.9408
4429,5.6,201.531,9,334,0.9329
4430,5.6,201.531,10,334,0.9245
4431,5.6,201.531,11,334,0.9173
4432,5.6,201.531,12,334,0.9113
4433,5.6,201.531,13,334,0.9046
4434,5.6,201.531,14,334,0.8994
4435,5.6,201.531,15,334,0.8989
4436,5.6,201.531,16,334,0.8977
4437,5.6,201.531,17,334,0.8964
4438,5.6,201.531,18,334,0.8953
4439,5.6,201.531,19,334,0.8959
4440,5.6,201.531,20,334,0.8999
4441,5.6,201.531,21,334,0.902
4442,5.6,201.531,22,334,0.9066
4443,5.6,201.531,23,334,0.9116
4444,5.6,201.531,24,334,0.9168
4445,5.6,201.531,25,334,0.9227
4446,5.6,201.531,26,334,0.9304
4447,5.6,201.531,27.59,334,0.9445
4448,5.6,201.531,8,353,0.9571
4449,5.6,201.531,9,353,0.9523
4450,5.6,201.531,10,353,0.9489
4451,5.6,201.531,11,353,0.9452
4452,5.6,201.531,12,353,0.9411
4453,5.6,201.531,13,353,0.9374
4454,5.6,201.531,14,353,0.9333
4455,5.6,201.531,15,353,0.931
4456,5.6,201.531,16,353,0.9291
4457,5.6,201.531,17,353,0.9268
4458,5.6,201.531,18,353,0.9277
4459,5.6,201.531,19,353,0.9277
4460,5.6,201.531,20,353,0.9302
4461,5.6,201.531,21,353,0.9336
4462,5.6,201.531,22,353,0.9381
4463,5.6,201.531,23,353,0.9423
4464,5.6,201.531,24,353,0.946
4465,5.6,201.531,25,353,0.9509
4466,5.6,201.531,26,353,0.9574
4467,5.6,201.531,27.59,353,0.9711
4468,5.6,201.531,8,371.1,0.9751
4469,5.6,201.531,9,371.1,0.9709
4470,5.6,201.531,10,371.1,0.9671
4471,5.6,201.531,11,371.1,0.9637
4472,5.6,201.531,12,371.1,0.9603
4473,5.6,201.531,13,371.1,0.9575
4474,5.6,201.531,14,371.1,0.9551
4475,5.6,201.531,15,371.1,0.9525
4476,5.6,201.531,16,371.1,0.9506
4477,5.6,201.531,17,371.1,0.9509
4478,5.6,201.531,18,371.1,0.9518
4479,5.6,201.531,19,371.1,0.952
4480,5.6,201.531,20,371.1,0.9548
4481,5.6,201.531,21,371.1,0.9588
4482,5.6,201.531,22,371.1,0.9635
4483,5.6,201.531,23,371.1,0.9673
4484,5.6,201.531,24,371.1,0.9713
4485,5.6,201.531,25,371.1,0.9753
4486,5.6,201.531,26,371.1,0.9828
4487,5.6,201.531,27.59,371.1,0.9949
