time,PC,TC,P,T,Z
723,5.052,197.4,21.4,352,0.8664
724,4.411,194.4,8,339.8,0.8817
725,4.411,194.4,9,339.8,0.8757
726,4.411,194.4,10,339.8,0.87
727,4.411,194.4,11,339.8,0.8652
728,4.411,194.4,12,339.8,0.8612
729,4.411,194.4,13.4,339.8,0.8571
730,4.411,194.4,14,339.8,0.8561
731,4.411,194.4,15,339.8,0.855
732,4.411,194.4,16,339.8,0.8551
733,4.411,194.4,17,339.8,0.856
734,4.411,194.4,18,339.8,0.858
735,4.411,194.4,19,339.8,0.8607
736,4.411,194.4,20,339.8,0.8645
737,4.411,194.4,21,339.8,0.8692
738,4.411,194.4,22,339.8,0.8745
739,4.411,194.4,23,339.8,0.881
740,4.411,194.4,24,339.8,0.8878
741,4.411,194.4,25,339.8,0.8954
742,4.411,194.4,26.289,339.8,0.9044
743,4.411,194.4,8,329.8,0.8716
744,4.411,194.4,9,329.8,0.8639
745,4.411,194.4,10,329.8,0.8567
746,4.411,194.4,11,329.8,0.8508
747,4.411,194.4,12,329.8,0.8457
748,4.411,194.4,13,329.8,0.8418
749,4.411,194.4,14.2,329.8,0.8384
750,4.411,194.4,15,329.8,0.8374
751,4.411,194.4,16,329.8,0.8367
752,4.411,194.4,17,329.8,0.8377
753,4.411,194.4,18,329.8,0.8397
754,4.411,194.4,19,329.8,0.8427
755,4.411,194.4,20,329.8,0.8467
756,4.411,194.4,21,329.8,0.8516
757,4.411,194.4,22,329.8,0.8576
758,4.411,194.4,23,329.8,0.8644
759,4.411,194.4,24,329.8,0.8719
760,4.411,194.4,25,329.8,0.8802
761,4.411,194.4,26.289,329.8,0.891
762,4.411,194.4,8,349.8,0.8891
763,4.411,194.4,9,349.8,0.8844
764,4.411,194.4,10,349.8,0.8801
765,4.411,194.4,11,349.8,0.8764
766,4.411,194.4,12,349.8,0.8729
767,4.411,194.4,13,349.8,0.8715
768,4.411,194.4,14,349.8,0.8701
769,4.411,194.4,15,349.8,0.8697
770,4.411,194.4,16,349.8,0.8699
771,4.411,194.4,17,349.8,0.8711
772,4.411,194.4,18,349.8,0.8731
773,4.411,194.4,19,349.8,0.8757
774,4.411,194.4,20,349.8,0.8794
775,4.411,194.4,21,349.8,0.8839
776,4.411,194.4,22,349.8,0.8885
777,4.411,194.4,23,349.8,0.8945
778,4.411,194.4,24,349.8,0.901
779,4.411,194.4,25,349.8,0.908
780,4.411,194.4,26.289,349.8,0.9161
781,4.22,195.4,6,335.5,0.8897
782,4.22,195.4,7,335.5,0.8821
783,4.22,195.4,8,335.5,0.8739
784,4.22,195.4,9,335.5,0.8657
785,4.22,195.4,10,335.5,0.859
786,4.22,195.4,11.4,335.5,0.8516
787,4.22,195.4,12,335.5,0.8488
788,4.22,195.4,13,335.5,0.8451
789,4.22,195.4,14,335.5,0.8416
790,4.22,195.4,15,335.5,0.8395
791,4.22,195.4,16,335.5,0.839
792,4.22,195.4,17,335.5,0.8391
793,4.22,195.4,18,335.5,0.8404
794,4.22,195.4,19.681,335.5,0.844
795,4.22,195.4,6,325,0.8826
796,4.22,195.4,7,325,0.8732
797,4.22,195.4,8,325,0.8638
798,4.22,195.4,9,325,0.8554
799,4.22,195.4,10,325,0.8465
800,4.22,195.4,11,325,0.8379
801,4.22,195.4,12,325,0.8303
802,4.22,195.4,12.8,325,0.8252
803,4.22,195.4,14,325,0.821
804,4.22,195.4,15,325,0.8183
805,4.22,195.4,16,325,0.8165
806,4.22,195.4,17,325,0.8165
807,4.22,195.4,18,325,0.8175
808,4.22,195.4,19.681,325,0.8227
809,4.22,195.4,6,316,0.8704
810,4.22,195.4,7,316,0.8603
811,4.22,195.4,8,316,0.8502
812,4.22,195.4,9,316,0.8405
813,4.22,195.4,10,316,0.8302
814,4.22,195.4,11,316,0.8208
815,4.22,195.4,12,316,0.8131
816,4.22,195.4,13,316,0.8075
817,4.22,195.4,13.8,316,0.8039
818,4.22,195.4,15,316,0.7991
819,4.22,195.4,16,316,0.7977
820,4.22,195.4,17,316,0.7994
821,4.22,195.4,18,316,0.8019
822,4.22,195.4,19.681,316,0.8077
823,7.307,215,18.422,330,0.8617
824,7.307,215,17,330,0.8609
825,7.307,215,16,330,0.8617
826,7.307,215,15,330,0.8638
827,7.307,215,14,330,0.8669
828,7.307,215,13,330,0.8716
829,7.307,215,12,330,0.8781
830,7.307,215,11,330,0.8856
831,7.307,215,10,330,0.8935
832,7.307,215,9,330,0.9031
833,7.307,215,8,330,0.9144
834,7.307,215,7,330,0.9253
835,7.307,215,6,330,0.9361
836,7.307,215,18.422,340.2,0.8827
837,7.307,215,17,340.2,0.8815
838,7.307,215,16,340.2,0.882
839,7.307,215,15,340.2,0.8835
840,7.307,215,14,340.2,0.8861
841,7.307,215,13,340.2,0.8902
842,7.307,215,12,340.2,0.8963
843,7.307,215,11,340.2,0.9027
844,7.307,215,10,340.2,0.9096
845,7.307,215,9,340.2,0.9179
846,7.307,215,8,340.2,0.9281
847,7.307,215,7,340.2,0.9378
848,7.307,215,6,340.2,0.9473
849,7.307,215,18.422,350,0.8999
850,7.307,215,17,350,0.8988
851,7.307,215,16,350,0.8996
852,7.307,215,15,350,0.9011
853,7.307,215,14,350,0.9038
854,7.307,215,13,350,0.9078
855,7.307,215,12,350,0.913
856,7.307,215,11,350,0.9185
857,7.307,215,10,350,0.9239
858,7.307,215,9,350,0.9311
859,7.307,215,8,350,0.9399
860,7.307,215,7,350,0.948
861,7.307,215,6,350,0.9561
862,7.252,219.48,20,323,0.8456
863,7.252,219.48,18.23,323,0.8377
864,7.252,219.48,16,323,0.8329
865,7.252,219.48,14,323,0.8344
866,7.252,219.48,12,323,0.8421
867,7.252,219.48,10,323,0.8562
868,7.252,219.48,8,323,0.8763
869,7.252,219.48,6,323,0.9018
870,7.252,219.48,4,323,0.9316
871,7.252,219.48,2,323,0.9646
872,7.252,219.48,20,332.49,0.8656
873,7.252,219.48,18.23,332.49,0.8586
874,7.252,219.48,16,332.49,0.8544
875,7.252,219.48,14,332.49,0.8558
876,7.252,219.48,12,332.49,0.8624
877,7.252,219.48,10,332.49,0.8744
878,7.252,219.48,8,332.49,0.8917
879,7.252,219.48,6,332.49,0.9137
880,7.252,219.48,4,332.49,0.9396
881,7.252,219.48,2,332.49,0.9686
882,7.252,219.48,20,343,0.8859
883,7.252,219.48,18.23,343,0.8796
884,7.252,219.48,16,343,0.8757
885,7.252,219.48,14,343,0.8766
886,7.252,219.48,12,343,0.882
887,7.252,219.48,10,343,0.892
888,7.252,219.48,8,343,0.9065
889,7.252,219.48,6,343,0.9251
890,7.252,219.48,4,343,0.9473
891,7.252,219.48,2,343,0.9725
892,10.752,215.3,3,314.9,0.909
893,10.752,215.3,4,314.9,0.8964
894,10.752,215.3,5,314.9,0.8839
895,10.752,215.3,6,314.9,0.8723
896,10.752,215.3,7,314.9,0.8595
897,10.752,215.3,8,314.9,0.8477
898,10.752,215.3,9,314.9,0.8352
899,10.752,215.3,10.106,314.9,0.8216
900,10.752,215.3,3,325.9,0.9187
901,10.752,215.3,4,325.9,0.9076
902,10.752,215.3,5,325.9,0.8969
903,10.752,215.3,6,325.9,0.887
904,10.752,215.3,7,325.9,0.8758
905,10.752,215.3,8,325.9,0.8659
906,10.752,215.3,9,325.9,0.8553
907,10.752,215.3,10.106,325.9,0.8438
908,10.752,215.3,3,335.9,0.9258
909,10.752,215.3,4,335.9,0.9153
910,10.752,215.3,5,335.9,0.9053
911,10.752,215.3,6,335.9,0.8962
912,10.752,215.3,7,335.9,0.8861
913,10.752,215.3,8,335.9,0.8773
914,10.752,215.3,9,335.9,0.8681
915,10.752,215.3,10.106,335.9,0.8581
916,11.917,272.3,17.663,323,0.6907
917,11.917,272.3,16,323,0.6795
918,11.917,272.3,15,323,0.6762
919,11.917,272.3,14,323,0.6756
920,11.917,272.3,13,323,0.6788
921,11.917,272.3,12,323,0.6862
922,11.917,272.3,10.6,323,0.7034
923,11.917,272.3,10,323,0.7136
924,11.917,272.3,9,323,0.735
925,11.917,272.3,8,323,0.7588
926,11.917,272.3,7,323,0.7839
927,11.917,272.3,6,323,0.809
928,11.917,272.3,17.663,333.7,0.716
929,11.917,272.3,16,333.7,0.709
930,11.917,272.3,15,333.7,0.708
931,11.917,272.3,14,333.7,0.7093
932,11.917,272.3,13,333.7,0.7141
933,11.917,272.3,12,333.7,0.7226
934,11.917,272.3,11,333.7,0.7341
935,11.917,272.3,10,333.7,0.7487
936,11.917,272.3,8.8,333.7,0.7718
937,11.917,272.3,8,333.7,0.789
938,11.917,272.3,7,333.7,0.8111
939,11.917,272.3,6,333.7,0.833
940,11.917,272.3,17.663,343,0.7383
941,11.917,272.3,16,343,0.7334
942,11.917,272.3,15,343,0.7339
943,11.917,272.3,14,343,0.7366
944,11.917,272.3,13,343,0.7425
945,11.917,272.3,12,343,0.7511
946,11.917,272.3,11,343,0.762
947,11.917,272.3,10,343,0.7752
948,11.917,272.3,9,343,0.7931
949,11.917,272.3,8,343,0.8122
950,11.917,272.3,7,343,0.832
951,11.917,272.3,6,343,0.8515
952,6.706,212,16.371,325,0.825
953,6.706,212,15,325,0.8292
954,6.706,212,14,325,0.8328
955,6.706,212,13,325,0.8377
956,6.706,212,12,325,0.8443
957,6.706,212,11,325,0.8509
958,6.706,212,10,325,0.8594
959,6.706,212,9,325,0.869
960,6.706,212,8,325,0.8805
961,6.706,212,7,325,0.892
962,6.706,212,6,325,0.9034
963,6.706,212,5,325,0.9151
964,6.706,212,4,325,0.9264
965,6.706,212,16.371,335.2,0.8455
966,6.706,212,15,335.2,0.8494
967,6.706,212,14,335.2,0.8526
968,6.706,212,13,335.2,0.8565
969,6.706,212,12,335.2,0.8618
970,6.706,212,11,335.2,0.8673
971,6.706,212,10,335.2,0.8748
972,6.706,212,9,335.2,0.8833
973,6.706,212,8,335.2,0.8938
974,6.706,212,7,335.2,0.9042
975,6.706,212,6,335.2,0.9147
976,6.706,212,5,335.2,0.9253
977,6.706,212,4,335.2,0.9356
978,6.706,212,16.371,345,0.8613
979,6.706,212,15,345,0.8647
980,6.706,212,14,345,0.8675
981,6.706,212,13,345,0.8712
982,6.706,212,12,345,0.8762
983,6.706,212,11,345,0.8812
984,6.706,212,10,345,0.8879
985,6.706,212,9,345,0.895
986,6.706,212,8,345,0.9042
987,6.706,212,7,345,0.9135
988,6.706,212,6,345,0.9231
989,6.706,212,5,345,0.9331
990,6.706,212,4,345,0.9425
991,6.678,212.5,16.258,319,0.8075
992,6.678,212.5,15,319,0.8107
993,6.678,212.5,14,319,0.8139
994,6.678,212.5,13,319,0.8189
995,6.678,212.5,12,319,0.8255
996,6.678,212.5,11,319,0.8339
997,6.678,212.5,10,319,0.8435
998,6.678,212.5,9,319,0.8543
999,6.678,212.5,8,319,0.8664
1000,6.678,212.5,7,319,0.8797
1001,6.678,212.5,6,319,0.8935
1002,6.678,212.5,16.258,329.8,0.832
1003,6.678,212.5,15,329.8,0.8348
1004,6.678,212.5,14,329.8,0.8374
1005,6.678,212.5,13,329.8,0.8419
1006,6.678,212.5,12,329.8,0.8479
1007,6.678,212.5,11,329.8,0.8553
1008,6.678,212.5,10,329.8,0.8635
1009,6.678,212.5,9,329.8,0.8727
1010,6.678,212.5,8,329.8,0.8828
1011,6.678,212.5,7,329.8,0.8941
1012,6.678,212.5,6,329.8,0.9055
1013,6.678,212.5,16.258,339,0.8501
1014,6.678,212.5,15,339,0.8531
1015,6.678,212.5,14,339,0.8556
1016,6.678,212.5,13,339,0.8598
1017,6.678,212.5,12,339,0.8651
1018,6.678,212.5,11,339,0.8716
1019,6.678,212.5,10,339,0.8788
1020,6.678,212.5,9,339,0.8866
1021,6.678,212.5,8,339,0.8947
1022,6.678,212.5,7,339,0.9035
1023,6.678,212.5,6,339,0.9126
1024,6.655,214.89,18.4,322,0.7976
1025,6.655,214.89,16,322,0.7955
1026,6.655,214.89,14,322,0.7999
1027,6.655,214.89,12,322,0.8105
1028,6.655,214.89,10,322,0.8273
1029,6.655,214.89,9,322,0.8388
1030,6.655,214.89,8,322,0.8516
1031,6.655,214.89,7,322,0.866
1032,6.655,214.89,6,322,0.882
1033,6.655,214.89,5,322,0.8993
1034,6.655,214.89,4,322,0.9179
1035,6.655,214.89,18.4,332.35,0.8198
1036,6.655,214.89,16,332.35,0.8183
1037,6.655,214.89,14,332.35,0.8224
1038,6.655,214.89,12,332.35,0.832
1039,6.655,214.89,10,332.35,0.8468
1040,6.655,214.89,9,332.35,0.857
1041,6.655,214.89,8,332.35,0.8682
1042,6.655,214.89,7,332.35,0.8809
1043,6.655,214.89,6,332.35,0.895
1044,6.655,214.89,5,332.35,0.9103
1045,6.655,214.89,4,332.35,0.9267
1046,6.655,214.89,18.4,342,0.8386
1047,6.655,214.89,16,342,0.8373
1048,6.655,214.89,14,342,0.8411
1049,6.655,214.89,12,342,0.8496
1050,6.655,214.89,10,342,0.8628
1051,6.655,214.89,9,342,0.8719
1052,6.655,214.89,8,342,0.8819
1053,6.655,214.89,7,342,0.8931
1054,6.655,214.89,6,342,0.9057
1055,6.655,214.89,5,342,0.9193
1056,6.655,214.89,4,342,0.9341
1057,6.952,212.6,16.98,321,0.829
1058,6.952,212.6,16,321,0.8301
1059,6.952,212.6,15,321,0.8321
1060,6.952,212.6,14,321,0.8348
1061,6.952,212.6,13,321,0.8393
1062,6.952,212.6,12,321,0.8451
1063,6.952,212.6,11,321,0.853
1064,6.952,212.6,10,321,0.8616
1065,6.952,212.6,9,321,0.8714
1066,6.952,212.6,8,321,0.8812
1067,6.952,212.6,7,321,0.8929
1068,6.952,212.6,6,321,0.9053
1069,6.952,212.6,16.98,341.6,0.8724
1070,6.952,212.6,16,341.6,0.8725
1071,6.952,212.6,15,341.6,0.8738
1072,6.952,212.6,14,341.6,0.8757
1073,6.952,212.6,13,341.6,0.8795
1074,6.952,212.6,12,341.6,0.8835
1075,6.952,212.6,11,341.6,0.8885
1076,6.952,212.6,10,341.6,0.8944
1077,6.952,212.6,9,341.6,0.9016
1078,6.952,212.6,8,341.6,0.9089
1079,6.952,212.6,7,341.6,0.9181
1080,6.952,212.6,6,341.6,0.9275
1081,6.952,212.6,16.98,361,0.9021
1082,6.952,212.6,16,361,0.9029
1083,6.952,212.6,15,361,0.9039
1084,6.952,212.6,14,361,0.9054
1085,6.952,212.6,13,361,0.9079
1086,6.952,212.6,12,361,0.9106
1087,6.952,212.6,11,361,0.9135
1088,6.952,212.6,10,361,0.9173
1089,6.952,212.6,9,361,0.9226
1090,6.952,212.6,8,361,0.9278
1091,6.952,212.6,7,361,0.9346
1092,6.952,212.6,6,361,0.9416
1093,7.314,216.1,23.449,320,0.8616
1094,7.314,216.1,22,320,0.85
1095,7.314,216.1,21,320,0.8436
1096,7.314,216.1,20,320,0.8379
1097,7.314,216.1,19,320,0.833
1098,7.314,216.1,18,320,0.83
1099,7.314,216.1,17,320,0.8285
1100,7.314,216.1,16,320,0.8286
1101,7.314,216.1,15,320,0.8298
1102,7.314,216.1,14,320,0.8331
1103,7.314,216.1,13,320,0.8384
1104,7.314,216.1,12,320,0.8453
1105,7.314,216.1,11,320,0.8535
1106,7.314,216.1,10,320,0.8643
1107,7.314,216.1,9,320,0.8763
1108,7.314,216.1,8,320,0.889
1109,7.314,216.1,23.449,340.8,0.8946
1110,7.314,216.1,22,340.8,0.8859
1111,7.314,216.1,21,340.8,0.8812
1112,7.314,216.1,20,340.8,0.8773
1113,7.314,216.1,19,340.8,0.874
1114,7.314,216.1,18,340.8,0.8721
1115,7.314,216.1,17,340.8,0.8718
1116,7.314,216.1,16,340.8,0.8724
1117,7.314,216.1,15,340.8,0.8739
1118,7.314,216.1,14,340.8,0.8771
1119,7.314,216.1,13,340.8,0.8816
1120,7.314,216.1,12,340.8,0.8867
1121,7.314,216.1,11,340.8,0.8928
1122,7.314,216.1,10,340.8,0.901
1123,7.314,216.1,9,340.8,0.9101
1124,7.314,216.1,8,340.8,0.9195
1125,7.314,216.1,23.449,360,0.9208
1126,7.314,216.1,22,360,0.9138
1127,7.314,216.1,21,360,0.9103
1128,7.314,216.1,20,360,0.9077
1129,7.314,216.1,19,360,0.9055
1130,7.314,216.1,18,360,0.9044
1131,7.314,216.1,17,360,0.9044
1132,7.314,216.1,16,360,0.9053
1133,7.314,216.1,15,360,0.9066
1134,7.314,216.1,14,360,0.9091
1135,7.314,216.1,13,360,0.9126
1136,7.314,216.1,12,360,0.9165
1137,7.314,216.1,11,360,0.9209
1138,7.314,216.1,10,360,0.9268
1139,7.314,216.1,9,360,0.9335
1140,7.314,216.1,8,360,0.9403
1141,7.77,209.8,20.045,318,0.8337
1142,7.77,209.8,19,318,0.8282
1143,7.77,209.8,18,318,0.825
1144,7.77,209.8,17,318,0.8227
1145,7.77,209.8,16,318,0.8227
1146,7.77,209.8,15,318,0.8238
1147,7.77,209.8,14,318,0.827
1148,7.77,209.8,13,318,0.832
1149,7.77,209.8,12,318,0.8391
1150,7.77,209.8,11,318,0.8483
1151,7.77,209.8,10,318,0.8592
1152,7.77,209.8,9,318,0.8725
1153,7.77,209.8,8,318,0.8854
1154,7.77,209.8,7,318,0.8987
1155,7.77,209.8,6,318,0.9115
1156,7.77,209.8,20.045,338.4,0.8722
1157,7.77,209.8,19,338.4,0.8681
1158,7.77,209.8,18,338.4,0.8667
1159,7.77,209.8,17,338.4,0.8655
1160,7.77,209.8,16,338.4,0.8662
1161,7.77,209.8,15,338.4,0.8678
1162,7.77,209.8,14,338.4,0.8711
1163,7.77,209.8,13,338.4,0.876
1164,7.77,209.8,12,338.4,0.8813
1165,7.77,209.8,11,338.4,0.8881
1166,7.77,209.8,10,338.4,0.8963
1167,7.77,209.8,9,338.4,0.906
1168,7.77,209.8,8,338.4,0.9158
1169,7.77,209.8,7,338.4,0.9256
1170,7.77,209.8,6,338.4,0.935
1171,7.77,209.8,20.045,358,0.9015
1172,7.77,209.8,19,358,0.899
1173,7.77,209.8,18,358,0.8982
1174,7.77,209.8,17,358,0.8978
1175,7.77,209.8,16,358,0.8989
1176,7.77,209.8,15,358,0.9004
1177,7.77,209.8,14,358,0.9038
1178,7.77,209.8,13,358,0.908
1179,7.77,209.8,12,358,0.9123
1180,7.77,209.8,11,358,0.9177
1181,7.77,209.8,10,358,0.9234
1182,7.77,209.8,9,358,0.9304
1183,7.77,209.8,8,358,0.9375
1184,7.77,209.8,7,358,0.9444
1185,7.77,209.8,6,358,0.9507
1186,7.199,213.8,9.654,316,0.8484
1187,7.199,213.8,9,316,0.8561
1188,7.199,213.8,8,316,0.8684
1189,7.199,213.8,7,316,0.881
1190,7.199,213.8,6,316,0.8943
1191,7.199,213.8,5,316,0.9088
1192,7.199,213.8,4,316,0.9243
1193,7.199,213.8,3,316,0.9391
1194,7.199,213.8,9.654,327,0.8648
1195,7.199,213.8,9,327,0.8721
1196,7.199,213.8,8,327,0.8835
1197,7.199,213.8,7,327,0.8948
1198,7.199,213.8,6,327,0.9066
1199,7.199,213.8,5,327,0.9194
1200,7.199,213.8,4,327,0.9328
1201,7.199,213.8,3,327,0.9453
1202,7.199,213.8,9.654,336,0.8767
1203,7.199,213.8,9,336,0.8835
1204,7.199,213.8,8,336,0.8939
1205,7.199,213.8,7,336,0.9042
1206,7.199,213.8,6,336,0.9149
1207,7.199,213.8,5,336,0.9266
1208,7.199,213.8,4,336,0.9388
1209,7.199,213.8,3,336,0.95
1210,7.114,217.2,20.807,315,0.8077
1211,7.114,217.2,20,315,0.8028
1212,7.114,217.2,19,315,0.7975
1213,7.114,217.2,18,315,0.7941
1214,7.114,217.2,17,315,0.7923
1215,7.114,217.2,16,315,0.7917
1216,7.114,217.2,15,315,0.793
1217,7.114,217.2,14,315,0.796
1218,7.114,217.2,13,315,0.8006
1219,7.114,217.2,12,315,0.8078
1220,7.114,217.2,11,315,0.8162
1221,7.114,217.2,10,315,0.8261
1222,7.114,217.2,9,315,0.8372
1223,7.114,217.2,8,315,0.8492
1224,7.114,217.2,20.807,335.1,0.8512
1225,7.114,217.2,20,335.1,0.8477
1226,7.114,217.2,19,335.1,0.8435
1227,7.114,217.2,18,335.1,0.8411
1228,7.114,217.2,17,335.1,0.8398
1229,7.114,217.2,16,335.1,0.8395
1230,7.114,217.2,15,335.1,0.8406
1231,7.114,217.2,14,335.1,0.8433
1232,7.114,217.2,13,335.1,0.8467
1233,7.114,217.2,12,335.1,0.8516
1234,7.114,217.2,11,335.1,0.858
1235,7.114,217.2,10,335.1,0.865
1236,7.114,217.2,9,335.1,0.8734
1237,7.114,217.2,8,335.1,0.8822
1238,7.114,217.2,20.807,355,0.8861
1239,7.114,217.2,20,355,0.8836
1240,7.114,217.2,19,355,0.8803
1241,7.114,217.2,18,355,0.8785
1242,7.114,217.2,17,355,0.8774
1243,7.114,217.2,16,355,0.8766
1244,7.114,217.2,15,355,0.8769
1245,7.114,217.2,14,355,0.8784
1246,7.114,217.2,13,355,0.8806
1247,7.114,217.2,12,355,0.8838
1248,7.114,217.2,11,355,0.8882
1249,7.114,217.2,10,355,0.8923
1250,7.114,217.2,9,355,0.898
1251,7.114,217.2,8,355,0.9037
1252,7.428,219.8,22.454,325,0.8868
1253,7.428,219.8,21,325,0.8755
1254,7.428,219.8,20,325,0.8696
1255,7.428,219.8,19,325,0.8642
1256,7.428,219.8,18,325,0.8604
1257,7.428,219.8,17,325,0.8589
1258,7.428,219.8,16,325,0.8588
1259,7.428,219.8,15,325,0.86
1260,7.428,219.8,14,325,0.8633
1261,7.428,219.8,13,325,0.8684
1262,7.428,219.8,12,325,0.8749
1263,7.428,219.8,11,325,0.8826
1264,7.428,219.8,10,325,0.8917
1265,7.428,219.8,9,325,0.9024
1266,7.428,219.8,8,325,0.9133
1267,7.428,219.8,7,325,0.9249
1268,7.428,219.8,6,325,0.9357
1269,7.428,219.8,22.454,345,0.9152
1270,7.428,219.8,21,345,0.9085
1271,7.428,219.8,20,345,0.9049
1272,7.428,219.8,19,345,0.9017
1273,7.428,219.8,18,345,0.899
1274,7.428,219.8,17,345,0.8986
1275,7.428,219.8,16,345,0.8989
1276,7.428,219.8,15,345,0.9003
1277,7.428,219.8,14,345,0.9037
1278,7.428,219.8,13,345,0.9081
1279,7.428,219.8,12,345,0.9133
1280,7.428,219.8,11,345,0.9196
1281,7.428,219.8,10,345,0.927
1282,7.428,219.8,9,345,0.9354
1283,7.428,219.8,8,345,0.9435
1284,7.428,219.8,7,345,0.9523
1285,7.428,219.8,6,345,0.9597
1286,7.428,219.8,22.454,365,0.9402
1287,7.428,219.8,21,365,0.9351
1288,7.428,219.8,20,365,0.9327
1289,7.428,219.8,19,365,0.9304
1290,7.428,219.8,18,365,0.9281
1291,7.428,219.8,17,365,0.9279
1292,7.428,219.8,16,365,0.9284
1293,7.428,219.8,15,365,0.9301
1294,7.428,219.8,14,365,0.9332
1295,7.428,219.8,13,365,0.9369
1296,7.428,219.8,12,365,0.9412
1297,7.428,219.8,11,365,0.9463
1298,7.428,219.8,10,365,0.9524
1299,7.428,219.8,9,365,0.9586
1300,7.428,219.8,8,365,0.9643
1301,7.428,219.8,7,365,0.9704
1302,7.428,219.8,6,365,0.9756
1303,6.619,208.8,8,339.1,0.877
1304,6.619,208.8,9,339.1,0.8697
1305,6.619,208.8,10.1,339.1,0.8633
1306,6.619,208.8,11,339.1,0.8592
1307,6.619,208.8,12,339.1,0.8552
1308,6.619,208.8,13,339.1,0.8521
1309,6.619,208.8,14,339.1,0.85
1310,6.619,208.8,15,339.1,0.8489
1311,6.619,208.8,16,339.1,0.8488
1312,6.619,208.8,17,339.1,0.8497
1313,6.619,208.8,18,339.1,0.8517
1314,6.619,208.8,19,339.1,0.8548
1315,6.619,208.8,20,339.1,0.8588
1316,6.619,208.8,21,339.1,0.8639
1317,6.619,208.8,21.772,339.1,0.868
1318,6.619,208.8,8,329,0.864
1319,6.619,208.8,9,329,0.8564
1320,6.619,208.8,10.1,329,0.8494
1321,6.619,208.8,11,329,0.8425
1322,6.619,208.8,12,329,0.8385
1323,6.619,208.8,13,329,0.8346
1324,6.619,208.8,14,329,0.8319
1325,6.619,208.8,15,329,0.8305
1326,6.619,208.8,16,329,0.8302
1327,6.619,208.8,17,329,0.8311
1328,6.619,208.8,18,329,0.8332
1329,6.619,208.8,19,329,0.8365
1330,6.619,208.8,20,329,0.8411
1331,6.619,208.8,21,329,0.8467
1332,6.619,208.8,21.772,329,0.8511
1333,6.619,208.8,8,349,0.8864
1334,6.619,208.8,9,349,0.8834
1335,6.619,208.8,10.1,349,0.8773
1336,6.619,208.8,11,349,0.8733
1337,6.619,208.8,12,349,0.8701
1338,6.619,208.8,13,349,0.8677
1339,6.619,208.8,14,349,0.8662
1340,6.619,208.8,15,349,0.8655
1341,6.619,208.8,16,349,0.8658
1342,6.619,208.8,17,349,0.8669
1343,6.619,208.8,18,349,0.8689
1344,6.619,208.8,19,349,0.8717
1345,6.619,208.8,20,349,0.8757
1346,6.619,208.8,21,349,0.8801
1347,6.619,208.8,21.772,349,0.883
1348,5.106,199.2,6,335.3,0.8848
1349,5.106,199.2,7,335.3,0.8763
1350,5.106,199.2,8,335.3,0.8684
1351,5.106,199.2,8.9,335.3,0.861
1352,5.106,199.2,10,335.3,0.8534
1353,5.106,199.2,11,335.3,0.8485
1354,5.106,199.2,12,335.3,0.844
1355,5.106,199.2,13,335.3,0.8395
1356,5.106,199.2,14,335.3,0.8357
1357,5.106,199.2,15,335.3,0.8331
1358,5.106,199.2,16,335.3,0.8321
1359,5.106,199.2,17,335.3,0.8327
1360,5.106,199.2,18.288,335.3,0.8341
1361,5.106,199.2,6,323,0.8666
1362,5.106,199.2,7,323,0.8558
1363,5.106,199.2,8,323,0.8468
1364,5.106,199.2,9,323,0.8381
1365,5.106,199.2,10,323,0.8307
1366,5.106,199.2,11,323,0.8245
1367,5.106,199.2,12,323,0.819
1368,5.106,199.2,13,323,0.8147
1369,5.106,199.2,14,323,0.8111
1370,5.106,199.2,15,323,0.8081
1371,5.106,199.2,16,323,0.8066
1372,5.106,199.2,17,323,0.8063
1373,5.106,199.2,18.288,323,0.8072
1374,5.106,199.2,6,313,0.8416
1375,5.106,199.2,7,313,0.8317
1376,5.106,199.2,8,313,0.8238
1377,5.106,199.2,9,313,0.8158
1378,5.106,199.2,10,313,0.8076
1379,5.106,199.2,11,313,0.8004
1380,5.106,199.2,12.2,313,0.7924
1381,5.106,199.2,13,313,0.7882
1382,5.106,199.2,14,313,0.7842
1383,5.106,199.2,15,313,0.7823
1384,5.106,199.2,16,313,0.7812
1385,5.106,199.2,17,313,0.7825
1386,5.106,199.2,18.288,313,0.7855
1387,4.011,194.1,6,331.7,0.8588
1388,4.011,194.1,7,331.7,0.8519
1389,4.011,194.1,8,331.7,0.8452
1390,4.011,194.1,9,331.7,0.8395
1391,4.011,194.1,10,331.7,0.8341
1392,4.011,194.1,11,331.7,0.8283
1393,4.011,194.1,12,331.7,0.8236
1394,4.011,194.1,12.8,331.7,0.8196
1395,4.011,194.1,14,331.7,0.8163
1396,4.011,194.1,15,331.7,0.8145
1397,4.011,194.1,16,331.7,0.8138
1398,4.011,194.1,17.3,331.7,0.8155
1399,4.011,194.1,6,315,0.832
1400,4.011,194.1,7,315,0.8241
1401,4.011,194.1,8,315,0.8164
1402,4.011,194.1,9,315,0.8081
1403,4.011,194.1,10,315,0.8
1404,4.011,194.1,11,315,0.7925
1405,4.011,194.1,12,315,0.7864
1406,4.011,194.1,13.2,315,0.7804
1407,4.011,194.1,14,315,0.7773
1408,4.011,194.1,15,315,0.7742
1409,4.011,194.1,16,315,0.7725
1410,4.011,194.1,17.3,315,0.7736
1411,4.011,194.1,6,296,0.8078
1412,4.011,194.1,7,296,0.796
1413,4.011,194.1,8,296,0.7839
